date,website_visits,revenue,temperature,sales_volume,customer_count,day_of_week,month,quarter,is_holiday
2023-10-29,78.39999999999999,1451.75,6.117813224752944,91,52.800000000000004,Sunday,10,4,0
2023-10-30,119.0,1490.8,9.935238067502663,94,75.0,Monday,10,4,0
2023-10-31,104.0,1213.11,6.271259756870532,89,57.0,Tuesday,10,4,0
2023-11-01,111.0,1339.51,7.6032330375569686,92,63.0,Wednesday,11,4,0
2023-11-02,109.0,1331.4,6.2829143489009205,86,66.0,Thursday,11,4,0
2023-11-03,100.0,1322.04,5.843689113029298,70,65.0,Friday,11,4,0
2023-11-04,76.3,1428.5,9.41517427497773,84,52.0,Saturday,11,4,0
2023-11-05,79.1,1477.64,13.710492037423872,94,52.0,Sunday,11,4,0
2023-11-06,111.0,1397.66,6.88679341673839,90,70.0,Monday,11,4,0
2023-11-07,110.0,1423.09,10.188237601199411,81,67.0,Tuesday,11,4,0
2023-11-08,105.0,1255.26,7.256675809670144,75,67.0,Wednesday,11,4,0
2023-11-09,111.0,1387.81,8.04201053443242,90,63.0,Thursday,11,4,0
2023-11-10,110.0,1393.16,11.736162441803403,82,69.0,Friday,11,4,0
2023-11-11,80.5,1379.98,6.235424333500941,87,51.2,Saturday,11,4,0
2023-11-12,81.89999999999999,1474.18,5.8711145793824775,97,55.2,Sunday,11,4,0
2023-11-13,113.0,1492.43,8.541362230992833,96,69.0,Monday,11,4,0
2023-11-14,112.0,1426.66,10.214737584586372,86,68.0,Tuesday,11,4,0
2023-11-15,111.0,1430.19,9.989713061834884,88,70.0,Wednesday,11,4,0
2023-11-16,103.0,1165.52,9.961929277372702,82,56.0,Thursday,11,4,0
2023-11-17,110.0,1452.53,9.490209784689023,87,66.0,Friday,11,4,1
2023-11-18,77.69999999999999,1380.32,11.179530987728796,89,56.0,Saturday,11,4,0
2023-11-19,80.5,1396.92,3.9666867801508925,96,55.2,Sunday,11,4,0
2023-11-20,119.0,1481.34,8.483021894774026,92,68.0,Monday,11,4,0
2023-11-21,116.0,1373.96,9.990972235464836,85,73.0,Tuesday,11,4,0
2023-11-22,109.0,1418.16,11.783737630828323,96,64.0,Wednesday,11,4,0
2023-11-23,111.0,1374.19,13.553517581937836,94,64.0,Thursday,11,4,0
2023-11-24,106.0,1284.11,9.005896463451181,79,61.0,Friday,11,4,0
2023-11-25,80.5,1427.19,13.895091210470872,93,54.400000000000006,Saturday,11,4,0
2023-11-26,83.3,1541.57,10.283317587351544,100,57.6,Sunday,11,4,0
2023-11-27,117.0,1472.56,11.13873580824383,98,67.0,Monday,11,4,0
2023-11-28,117.0,1387.64,12.774080166100074,96,67.0,Tuesday,11,4,0
2023-11-29,108.0,1370.13,11.419885100597034,85,63.0,Wednesday,11,4,0
2023-11-30,112.0,1350.34,14.264153315637147,98,64.0,Thursday,11,4,0
2023-12-01,110.0,1261.64,11.454624987806758,89,66.0,Friday,12,4,0
2023-12-02,79.1,1482.64,11.706967727396894,88,55.2,Saturday,12,4,0
2023-12-03,84.69999999999999,1540.72,14.814425552630441,101,59.2,Sunday,12,4,0
2023-12-04,117.0,1462.49,11.410801892423839,94,71.0,Monday,12,4,1
2023-12-05,113.0,1391.15,13.663583924678836,92,73.0,Tuesday,12,4,0
2023-12-06,108.0,1420.76,10.075457835452426,87,66.0,Wednesday,12,4,0
2023-12-07,112.0,1554.83,17.268353416382116,92,70.0,Thursday,12,4,0
2023-12-08,108.0,1366.53,16.2767153854439,81,63.0,Friday,12,4,0
2023-12-09,84.69999999999999,1457.61,19.600178568920782,89,60.0,Saturday,12,4,0
2023-12-10,79.1,1408.68,17.014790204965607,98,53.6,Sunday,12,4,0
2023-12-11,126.0,1594.04,12.318536313511848,102,77.0,Monday,12,4,0
2023-12-12,119.0,1367.87,16.15651502900714,99,67.0,Tuesday,12,4,0
2023-12-13,114.0,1438.66,13.22610939775646,82,69.0,Wednesday,12,4,0
2023-12-14,110.0,1395.51,18.462574745906892,93,63.0,Thursday,12,4,0
2023-12-15,114.0,1489.87,13.349980847686643,88,71.0,Friday,12,4,0
2023-12-16,81.89999999999999,1519.55,13.501029504405238,89,58.400000000000006,Saturday,12,4,0
2023-12-17,86.8,1558.06,12.828037257825867,99,58.400000000000006,Sunday,12,4,0
2023-12-18,122.0,,15.320390975971739,93,80.0,Monday,12,4,0
2023-12-19,120.0,1601.65,15.168781154914203,96,71.0,Tuesday,12,4,0
2023-12-20,114.0,1430.2,14.27604635900755,91,64.0,Wednesday,12,4,0
2023-12-21,113.0,1429.84,21.031517670813017,95,65.0,Thursday,12,4,0
2023-12-22,115.0,1348.77,18.365088137118594,100,66.0,Friday,12,4,0
2023-12-23,79.1,1340.24,18.384020503247537,98,55.2,Saturday,12,4,0
2023-12-24,82.6,1435.78,20.992827109215593,83,53.6,Sunday,12,4,0
2023-12-25,126.0,1548.48,18.582607427114297,96,74.0,Monday,12,4,0
2023-12-26,121.0,1463.06,16.828896103199696,86,74.0,Tuesday,12,4,0
2023-12-27,116.0,1451.0,15.182496971983966,87,70.0,Wednesday,12,4,0
2023-12-28,114.0,1408.38,17.229880960960877,88,69.0,Thursday,12,4,0
2023-12-29,116.0,1509.51,22.108249499214498,95,70.0,Friday,12,4,0
2023-12-30,82.6,1450.3,16.84443570782185,92,56.0,Saturday,12,4,0
2023-12-31,84.69999999999999,1402.12,20.319242890122627,95,54.400000000000006,Sunday,12,4,0
